pl;pw;sl;sw;id
7.1;3.2;5.9;1.9;5676
6.2;2.6;4.7;1.8;5677
5.9;3.1;4.9;1.8;5678
6.3;2.9;5.5;2.2;5679
7.0;3.0;5.7;1.6;5680
7.3;2.8;6.0;1.9;5681
7.7;3.7;6.5;2.0;5682
6.3;2.7;5.6;2.3;5683
6.1;2.8;5.2;1.6;5684
6.2;2.6;5.7;1.6;5685
7.8;2.9;6.1;2.5;5686
6.3;3.3;5.5;2.5;5687
6.2;3.0;5.6;1.8;5688
5.9;2.8;4.7;1.7;5689
7.0;3.1;5.3;2.2;5690
6.8;3.0;5.6;2.5;5691
6.8;3.1;5.0;2.3;5692
5.8;2.7;5.1;1.9;5693
6.6;3.2;5.9;2.5;5694
6.7;3.2;5.6;2.6;5695
6.5;3.0;5.1;2.3;5696
6.2;2.4;5.0;2.1;5697
6.5;3.0;5.0;2.2;5698
6.2;3.5;5.3;2.4;5699
5.8;2.9;5.0;1.8;5700
5.0;3.4;1.4;0.4;5701
4.6;3.2;1.2;0.3;5703
4.6;3.0;1.6;0.3;5704
4.9;3.4;1.4;0.2;5705
5.2;3.8;1.5;0.4;5706
4.6;3.4;1.4;0.4;5707
4.9;3.5;1.4;0.3;5708
4.3;2.9;1.4;0.1;5709
4.8;3.1;1.5;0.3;5710
5.4;3.8;1.6;0.3;5711
4.7;3.3;1.6;0.3;5712
4.7;3.0;1.4;0.1;5713
4.3;3.0;1.2;0.2;5714
5.8;4.0;1.2;0.3;5715
5.7;4.3;1.3;0.4;5716
5.3;3.8;1.3;0.5;5717
5.0;3.4;1.3;0.3;5718
5.7;3.6;1.6;0.5;5719
5.1;3.8;1.6;0.4;5720
5.3;3.3;1.8;0.3;5721
5.0;3.6;1.6;0.6;5722
4.6;3.4;1.1;0.3;5723
5.2;3.2;1.7;0.5;5724
4.8;3.4;1.8;0.2;5725
5.0;3.0;1.5;0.2;5726
4.9;3.5;1.5;0.4;5727
5.1;3.5;1.4;0.2;5728
4.6;3.1;1.6;0.3;5730
4.8;2.9;1.6;0.3;5731
5.4;3.3;1.5;0.4;5732
5.1;3.9;1.4;0.2;5733
5.6;4.1;1.3;0.3;5734
4.9;3.0;1.5;0.3;5735
4.9;3.0;1.1;0.2;5736
5.4;3.5;1.3;0.3;5737
4.8;3.0;1.5;0.2;5738
4.3;2.9;1.2;0.2;5739
5.0;3.3;1.5;0.3;5740
4.9;3.3;1.3;0.3;5741
4.6;2.3;1.3;0.3;5742
4.4;3.2;1.1;0.4;5743
5.0;3.9;1.8;0.4;5745
4.7;2.9;1.4;0.2;5746
5.1;3.8;1.5;0.2;5747
4.5;3.2;1.3;0.3;5748
5.3;3.6;1.5;0.2;5749
4.8;3.2;1.4;0.3;5750
6.6;3.0;4.3;1.4;5766
5.5;2.3;3.8;1.1;5781
5.6;2.9;4.2;1.4;5789
4.9;2.5;3.0;1.1;5799
6.2;3.3;6.0;2.6;5801
5.7;2.7;5.0;1.9;5802
7.1;2.9;5.8;2.3;5803
6.3;2.7;5.7;1.9;5804
6.5;3.0;5.8;2.2;5805
7.6;2.8;6.4;2.2;5806
4.8;2.5;4.4;1.7;5807
7.2;2.8;6.1;1.7;5808
6.6;2.4;5.8;1.7;5809
7.3;3.5;6.1;2.5;5810
6.4;3.1;5.1;2.1;5811
6.4;2.7;5.2;2.0;5812
5.6;2.4;4.9;2.0;5814
5.8;2.8;5.0;2.5;5815
6.5;3.1;5.3;2.3;5816
6.4;2.9;5.4;1.9;5817
7.6;3.8;6.6;2.2;5818
7.6;2.5;6.9;2.2;5819
5.9;2.1;4.9;1.5;5820
6.8;3.0;5.7;2.4;5821
5.7;2.7;4.8;2.1;5822
7.7;2.7;6.7;2.1;5823
6.5;3.2;5.7;2.1;5825
7.0;3.2;5.9;2.0;5826
6.1;2.9;4.7;1.8;5827
6.1;3.0;4.9;1.8;5828
6.3;2.8;5.7;2.1;5829
7.1;3.0;5.7;1.6;5830
7.3;2.7;6.2;1.9;5831
8.0;3.8;6.4;2.1;5832
6.4;2.7;5.6;2.3;5833
6.3;2.8;5.0;1.5;5834
5.9;2.6;5.5;1.6;5835
6.3;3.0;5.4;1.9;5838
6.1;2.9;4.7;1.8;5839
6.9;3.1;5.2;2.1;5840
6.7;2.9;5.5;2.3;5841
6.8;3.0;5.1;2.4;5842
5.7;2.8;5.0;2.1;5843
6.6;3.1;5.9;2.4;5844
6.8;3.4;5.8;2.6;5845
6.6;3.1;5.2;2.4;5846
6.2;2.4;4.9;1.9;5847
6.4;2.9;5.2;2.0;5848
6.1;3.4;5.4;2.4;5849
5.8;3.0;5.1;1.9;5850
5.0;3.4;1.3;0.3;5851
4.7;3.1;1.3;0.3;5853
4.5;3.0;1.6;0.2;5854
4.8;3.7;1.4;0.1;5855
5.4;3.8;1.8;0.5;5856
4.5;3.3;1.3;0.4;5857
4.9;3.3;1.5;0.4;5858
4.4;2.9;1.4;0.2;5859
5.4;3.6;1.5;0.4;5861
4.8;3.2;1.5;0.3;5862
4.8;3.0;1.4;0.2;5863
5.8;4.0;1.1;0.3;5865
5.7;4.3;1.4;0.4;5866
4.9;3.4;1.2;0.4;5868
5.7;3.7;1.6;0.3;5869
5.0;3.7;1.4;0.3;5870
5.1;3.6;1.4;0.4;5872
4.5;3.6;0.8;0.3;5873
5.0;3.3;1.8;0.6;5874
5.0;2.9;1.6;0.2;5876
4.9;3.5;1.5;0.5;5877
5.1;3.4;1.6;0.2;5878
5.2;3.5;1.5;0.4;5879
4.7;2.9;1.5;0.3;5881
5.3;3.4;1.3;0.5;5882
5.2;4.0;1.5;0.1;5883
5.5;4.1;1.4;0.2;5884
4.8;3.1;1.4;0.1;5885
5.0;3.2;1.0;0.2;5886
5.4;3.5;1.2;0.3;5887
4.9;3.0;1.6;0.1;5888
4.4;3.0;1.3;0.3;5889
5.0;3.3;1.5;0.2;5890
5.1;3.5;1.2;0.3;5891
4.5;2.2;1.2;0.3;5892
4.4;3.1;1.2;0.2;5893
5.0;3.7;1.7;0.4;5895
4.8;2.8;1.5;0.4;5896
5.2;3.7;1.5;0.2;5897
5.2;3.6;1.4;0.2;5899
4.9;3.2;1.4;0.3;5900
4.9;2.0;3.4;1.0;5911
5.9;2.1;3.9;1.0;5913
5.6;2.9;3.7;1.4;5915
5.5;2.2;3.7;1.0;5932
5.8;2.7;5.1;1.5;5934
5.5;2.6;4.4;1.3;5941
6.3;3.3;5.9;2.6;5951
5.8;2.7;4.9;1.8;5952
7.0;3.0;5.8;2.1;5953
6.3;2.9;5.6;1.9;5954
6.4;2.8;5.6;2.2;5955
7.7;2.9;6.4;2.1;5956
4.8;2.4;4.4;1.6;5957
7.2;2.9;6.3;1.8;5958
6.8;2.5;5.7;1.9;5959
7.1;3.4;6.0;2.4;5960
6.5;3.2;5.2;2.0;5961
6.2;2.8;5.3;1.9;5962
6.8;2.9;5.5;2.1;5963
5.6;2.5;5.0;2.1;5964
5.8;2.7;5.2;2.5;5965
6.3;3.2;5.3;2.3;5966
6.5;3.0;5.3;1.9;5967
7.6;3.6;6.7;2.3;5968
7.7;2.7;6.8;2.3;5969
6.0;2.0;5.0;1.5;5970
6.7;3.1;5.6;2.3;5971
5.6;2.7;4.9;2.1;5972
7.7;2.7;6.5;2.0;5973
6.1;2.7;4.9;1.9;5974
6.6;3.3;5.6;2.2;5975
7.0;3.1;5.9;1.8;5976
6.2;2.9;4.9;1.9;5977
6.1;2.9;4.9;1.9;5978
6.3;2.8;5.5;2.1;5979
7.1;2.9;5.7;1.7;5980
7.4;2.8;5.9;1.8;5981
7.8;3.8;6.3;2.1;5982
6.5;2.8;5.6;2.1;5983
6.2;2.9;5.0;1.7;5984
6.0;2.4;5.5;1.5;5985
7.7;2.9;6.0;2.4;5986
6.3;3.5;5.5;2.4;5987
6.4;3.1;5.4;1.8;5988
5.9;3.0;4.8;1.9;5989
6.8;3.0;5.4;2.1;5990
6.6;3.1;5.5;2.5;5991
6.9;3.0;5.1;2.2;5992
5.6;2.7;5.0;1.9;5993
6.7;3.0;5.9;2.3;5994
6.6;3.1;5.7;2.5;5995
6.3;2.4;4.9;2.0;5997
6.4;3.0;5.2;2.0;5998
6.3;3.4;5.5;2.2;5999
5.8;2.9;5.1;2.0;6000
5.0;3.4;1.5;0.3;6001
4.7;2.9;1.3;0.1;6002
4.6;3.0;1.4;0.3;6003
4.6;3.0;1.5;0.2;6004
4.8;3.7;1.3;0.1;6005
5.3;4.0;1.6;0.6;6006
4.5;3.4;1.5;0.2;6007
4.5;2.9;1.3;0.4;6009
5.0;3.1;1.4;0.2;6010
5.3;3.6;1.5;0.3;6011
4.7;3.3;1.5;0.2;6012
4.4;3.0;1.2;0.1;6014
5.8;3.9;1.0;0.2;6015
5.6;4.3;1.4;0.4;6016
5.5;3.7;1.1;0.4;6017
5.0;3.4;1.4;0.3;6018
5.6;3.6;1.6;0.3;6019
5.2;3.6;1.5;0.3;6020
5.3;3.3;1.6;0.3;6021
4.9;3.2;1.6;0.6;6024
4.8;3.3;1.9;0.2;6025
4.9;3.0;1.5;0.3;6026
4.8;3.3;1.5;0.5;6027
5.3;3.5;1.5;0.2;6028
5.1;3.3;1.3;0.4;6029
4.8;3.2;1.4;0.3;6030
4.6;3.0;1.4;0.3;6031
5.4;3.3;1.6;0.5;6032
5.1;4.0;1.4;0.2;6033
5.4;4.1;1.4;0.3;6034
4.9;3.0;1.6;0.2;6035
4.9;3.1;1.0;0.1;6036
5.4;3.6;1.4;0.3;6037
4.4;3.0;1.4;0.3;6039
5.0;3.4;1.4;0.3;6040
5.1;3.3;1.2;0.4;6041
4.4;3.1;1.3;0.2;6043
4.9;3.4;1.6;0.6;6044
5.1;3.9;1.9;0.6;6045
4.7;2.9;1.3;0.3;6046
5.0;3.8;1.6;0.3;6047
4.5;3.2;1.3;0.2;6048
5.2;3.7;1.5;0.3;6049
5.0;3.1;1.4;0.1;6050
6.5;2.9;4.6;1.3;6059
5.8;3.0;4.1;1.6;6062
6.6;2.8;5.0;1.7;6078
5.9;2.9;4.5;1.5;6079
5.8;2.6;3.8;1.3;6083
5.3;2.9;4.5;1.6;6085
6.1;2.3;4.3;1.3;6088
5.7;2.6;4.1;1.3;6093
5.5;2.7;4.2;1.3;6095
6.2;2.8;4.3;1.3;6098
6.4;3.2;5.9;2.5;6101
5.8;2.7;5.1;2.0;6102
7.0;3.1;5.8;2.1;6103
6.4;3.0;5.7;2.2;6105
7.6;2.9;6.5;2.1;6106
5.0;2.4;4.3;1.7;6107
7.4;2.7;6.2;2.0;6108
6.5;3.2;5.0;2.1;6111
6.4;2.7;5.1;2.0;6112
6.9;2.9;5.5;2.1;6113
5.7;2.5;4.8;2.0;6114
5.7;2.7;5.0;2.5;6115
6.3;3.3;5.3;2.4;6116
6.4;2.8;5.5;1.9;6117
7.8;2.6;6.9;2.2;6119
5.9;2.2;5.0;1.5;6120
6.9;3.2;5.8;2.3;6121
5.6;2.7;4.8;2.0;6122
6.3;2.6;4.9;1.9;6124
6.7;3.1;5.8;2.2;6125
7.2;3.2;6.0;1.9;6126
6.0;2.9;4.8;1.7;6127
7.1;2.9;5.7;1.7;6130
7.3;2.9;6.0;1.9;6131
7.7;3.7;6.4;2.0;6132
6.2;2.8;5.6;2.2;6133
6.3;2.8;5.0;1.6;6134
6.1;2.5;5.6;1.6;6135
7.7;3.1;6.1;2.4;6136
6.3;3.3;5.5;2.4;6137
6.3;3.0;5.3;1.8;6138
5.9;2.9;4.9;1.9;6139
6.8;3.1;5.3;2.1;6140
6.7;3.1;5.5;2.5;6141
6.7;3.1;5.0;2.4;6142
5.8;2.6;5.0;1.9;6143
6.7;3.1;5.8;2.3;6144
6.8;3.2;5.6;2.5;6145
6.7;3.0;5.1;2.3;6146
6.1;2.5;5.0;2.0;6147
6.5;3.0;5.2;2.0;6148
6.1;3.4;5.3;2.3;6149
5.9;3.0;5.1;1.9;6150
5.0;3.4;1.4;0.2;6151
4.9;2.9;1.4;0.1;6152
4.7;3.2;1.3;0.2;6153
4.5;3.1;1.4;0.2;6154
4.8;3.6;1.3;0.1;6155
5.4;3.8;1.8;0.4;6156
5.1;3.4;1.4;0.2;6158
4.3;2.9;1.4;0.3;6159
5.0;3.0;1.3;0.2;6160
5.4;3.6;1.4;0.3;6161
4.8;3.5;1.6;0.3;6162
4.8;3.1;1.4;0.2;6163
5.8;4.0;1.1;0.2;6165
5.8;4.3;1.5;0.5;6166
5.1;3.5;1.4;0.3;6168
5.7;3.7;1.6;0.4;6169
5.0;3.6;1.4;0.4;6170
5.3;3.3;1.6;0.3;6171
5.0;3.7;1.6;0.5;6172
4.6;3.6;1.0;0.2;6173
4.9;3.4;1.9;0.1;6175
5.0;2.9;1.5;0.3;6176
5.0;3.5;1.5;0.4;6177
5.1;3.6;1.4;0.2;6178
5.2;3.2;1.3;0.2;6179
4.6;3.1;1.5;0.2;6180
4.8;3.0;1.6;0.2;6181
5.4;3.3;1.4;0.4;6182
5.2;4.2;1.4;0.1;6183
5.5;4.3;1.4;0.2;6184
4.9;3.1;1.4;0.2;6185
5.0;3.2;1.2;0.4;6186
5.5;3.5;1.3;0.3;6187
4.9;3.1;1.5;0.2;6188
4.4;2.9;1.3;0.3;6189
5.0;3.3;1.3;0.2;6190
4.9;3.6;1.2;0.3;6191
4.4;2.2;1.2;0.3;6192
4.4;3.0;1.3;0.3;6193
5.1;3.8;1.8;0.4;6195
4.7;2.8;1.5;0.3;6196
5.0;3.7;1.7;0.3;6197
4.6;3.2;1.4;0.2;6198
5.0;3.3;1.3;0.1;6200
6.3;3.1;4.5;1.7;6202
6.1;3.3;4.6;1.6;6207
5.5;3.0;4.6;1.6;6217
6.2;2.1;4.5;1.7;6219
5.3;2.8;4.4;1.7;6235
5.3;2.6;3.9;1.4;6240
6.2;2.9;4.6;1.5;6242
4.9;2.3;3.2;1.0;6244
5.6;2.6;4.1;1.4;6245
6.1;3.3;5.9;2.7;6251
5.8;2.7;5.1;1.8;6252
7.2;2.9;5.8;2.0;6253
6.3;2.9;5.5;1.9;6254
6.5;2.9;5.8;2.3;6255
7.6;2.8;6.5;2.2;6256
7.3;2.9;6.3;1.9;6258
6.5;2.6;5.7;1.9;6259
7.1;3.4;5.9;2.5;6260
6.5;3.1;5.1;2.2;6261
6.4;2.6;5.1;2.1;6262
6.7;3.0;5.4;2.0;6263
5.7;2.3;5.0;2.2;6264
5.8;2.9;5.1;2.5;6265
6.5;3.0;5.4;1.8;6267
7.8;3.7;6.6;2.2;6268
7.7;2.5;6.8;2.4;6269
5.9;2.2;5.0;1.4;6270
6.9;3.3;5.6;2.3;6271
5.5;2.8;4.8;1.9;6272
7.6;2.8;6.5;2.0;6273
6.3;2.7;4.8;1.8;6274
6.7;3.2;5.7;2.0;6275
7.1;3.2;6.1;1.7;6276
6.1;2.9;4.7;1.8;6277
6.0;3.0;4.8;1.9;6278
6.3;2.8;5.4;2.2;6279
7.2;3.1;5.8;1.7;6280
7.4;2.7;6.0;2.1;6281
7.8;3.8;6.3;2.0;6282
6.2;3.3;5.4;2.4;6287
6.4;3.1;5.4;1.8;6288
6.0;3.0;4.7;2.0;6289
7.0;3.1;5.5;2.1;6290
6.6;3.0;5.5;2.4;6291
5.7;2.7;4.9;1.9;6293
6.8;3.2;5.8;2.5;6294
6.7;3.3;5.7;2.5;6295
6.2;2.5;5.1;2.0;6297
6.6;3.0;5.2;2.1;6298
6.2;3.3;5.4;2.3;6299
5.0;3.5;1.4;0.2;6301
4.7;3.0;1.4;0.2;6302
4.7;3.0;1.4;0.2;6303
4.6;3.0;1.4;0.3;6304
5.2;3.8;1.7;0.3;6306
4.5;3.3;1.3;0.4;6307
5.0;3.3;1.4;0.3;6308
4.2;2.9;1.3;0.3;6309
5.0;3.2;1.3;0.2;6310
5.4;3.6;1.5;0.2;6311
4.6;3.3;1.6;0.2;6312
4.8;2.9;1.3;0.2;6313
4.3;3.0;1.1;0.1;6314
5.9;3.9;1.0;0.2;6315
5.7;4.3;1.5;0.3;6316
5.5;3.9;1.2;0.4;6317
5.1;3.4;1.4;0.3;6318
5.5;3.7;1.6;0.4;6319
5.1;3.8;1.5;0.3;6320
5.5;3.4;1.7;0.1;6321
5.1;3.7;1.4;0.4;6322
4.4;3.6;1.0;0.3;6323
4.9;3.2;1.6;0.4;6324
4.7;3.5;1.8;0.3;6325
5.0;3.0;1.4;0.3;6326
4.9;3.5;1.5;0.5;6327
5.2;3.4;1.5;0.3;6328
5.2;3.4;1.3;0.4;6329
4.6;3.1;1.5;0.1;6330
4.7;2.9;1.6;0.2;6331
5.3;3.4;1.4;0.3;6332
5.1;4.0;1.5;0.1;6333
5.5;4.2;1.3;0.4;6334
4.7;3.0;1.6;0.2;6335
5.0;3.2;1.3;0.3;6336
5.4;3.3;1.1;0.3;6337
4.8;3.0;1.5;0.2;6338
4.3;3.1;1.3;0.2;6339
5.1;3.3;1.3;0.4;6340
4.4;2.2;1.3;0.4;6342
4.4;3.2;1.3;0.2;6343
4.9;3.4;1.5;0.6;6344
5.0;3.8;1.8;0.4;6345
4.8;2.8;1.3;0.3;6346
5.0;3.7;1.6;0.3;6347
4.6;3.2;1.2;0.3;6348
5.2;3.6;1.4;0.4;6349
6.9;3.1;4.6;1.4;6351
5.0;2.5;4.0;1.5;6360
6.0;2.9;4.7;1.5;6364
5.7;3.2;4.8;1.9;6371
6.3;2.5;4.9;1.5;6373
5.7;2.5;3.5;1.0;6380
5.3;2.9;4.5;1.5;6385
4.9;2.5;2.9;1.2;6399
6.2;3.3;5.9;2.5;6401
5.8;2.6;5.1;1.9;6402
7.0;3.0;5.9;2.1;6403
6.3;2.7;5.7;1.8;6404
6.4;3.1;5.7;2.2;6405
7.5;2.9;6.4;2.1;6406
4.8;2.4;4.5;1.7;6407
7.2;3.0;6.2;1.8;6408
6.7;2.5;5.8;1.8;6409
7.3;3.7;5.9;2.5;6410
6.7;2.9;5.5;2.1;6413
5.8;2.8;5.1;2.4;6415
6.5;3.1;5.4;2.4;6416
6.4;2.9;5.5;1.8;6417
7.6;3.6;6.7;2.3;6418
7.7;2.7;6.9;2.4;6419
6.0;2.0;5.0;1.5;6420
6.9;3.1;5.7;2.4;6421
5.6;2.6;4.9;2.0;6422
7.8;2.8;6.7;2.2;6423
6.3;2.7;4.9;1.8;6424
6.7;3.1;5.8;2.2;6425
7.1;3.2;5.9;1.9;6426
6.2;2.8;4.8;1.8;6427
6.1;3.1;4.9;1.8;6428
6.5;2.7;5.4;2.2;6429
7.0;2.9;5.9;1.8;6430
7.3;2.8;6.0;2.1;6431
7.8;3.7;6.4;2.1;6432
6.4;2.7;5.6;2.2;6433
6.3;2.9;5.0;1.5;6434
6.2;2.5;5.6;1.4;6435
7.6;3.0;6.1;2.3;6436
6.3;3.3;5.6;2.4;6437
6.1;3.0;4.7;2.0;6439
6.8;3.1;5.4;2.1;6440
6.6;2.9;5.6;2.5;6441
6.9;3.1;5.0;2.2;6442
5.7;2.7;5.2;2.0;6443
6.9;3.1;5.8;2.5;6444
6.6;3.2;5.7;2.5;6445
6.5;3.0;5.0;2.4;6446
6.4;2.9;5.2;1.9;6448
6.1;3.3;5.4;2.4;6449
5.7;2.9;5.0;1.9;6450
5.0;3.4;1.4;0.3;6451
4.7;2.9;1.4;0.2;6452
4.6;3.2;1.4;0.2;6453
4.6;3.0;1.5;0.3;6454
5.0;3.6;1.5;0.1;6455
5.4;3.9;1.5;0.5;6456
4.5;3.5;1.3;0.4;6457
4.7;3.0;1.5;0.1;6460
5.2;3.5;1.4;0.3;6461
4.8;3.5;1.6;0.2;6462
4.2;2.9;0.9;0.2;6464
5.6;4.3;1.5;0.5;6466
5.5;4.0;1.2;0.4;6467
5.0;3.5;1.3;0.3;6468
5.6;3.7;1.6;0.3;6469
5.2;3.8;1.5;0.5;6470
5.0;3.7;1.5;0.4;6472
4.7;3.6;0.8;0.3;6473
5.0;3.3;1.6;0.5;6474
4.7;3.4;1.8;0.2;6475
4.9;3.0;1.6;0.2;6476
4.8;3.4;1.6;0.5;6477
5.2;3.6;1.5;0.2;6478
5.3;3.3;1.3;0.1;6479
4.7;3.2;1.5;0.3;6480
4.7;2.9;1.6;0.1;6481
5.3;3.4;1.5;0.5;6482
5.5;4.0;1.5;0.3;6484
4.9;2.9;1.4;0.2;6485
5.1;3.2;1.2;0.3;6486
4.9;3.0;1.4;0.2;6488
5.1;3.5;1.4;0.2;6490
5.1;3.5;1.2;0.2;6491
4.6;2.3;1.3;0.4;6492
4.3;3.0;1.1;0.2;6493
5.0;3.5;1.5;0.7;6494
5.1;3.9;1.7;0.5;6495
4.8;2.9;1.4;0.3;6496
5.0;3.7;1.5;0.2;6497
4.6;3.1;1.3;0.2;6498
5.2;3.6;1.5;0.2;6499
4.9;3.2;1.3;0.3;6500
6.9;3.0;4.9;1.6;6503
5.8;3.0;4.1;1.5;6512
6.1;2.7;4.6;1.3;6524
5.8;2.8;3.9;1.4;6533
5.5;3.0;4.0;1.3;6539
6.3;3.1;5.9;2.5;6551
5.7;2.6;5.1;1.9;6552
7.0;3.0;6.0;2.1;6553
6.2;2.9;5.7;1.9;6554
6.4;2.9;5.8;2.3;6555
7.6;3.0;6.7;2.0;6556
4.9;2.5;4.6;1.8;6557
7.3;2.8;6.3;1.9;6558
6.7;2.5;5.8;1.9;6559
6.5;3.2;5.1;1.9;6561
6.4;2.7;5.3;1.9;6562
6.7;2.9;5.4;2.1;6563
5.6;2.5;5.0;2.0;6564
5.8;2.7;5.1;2.5;6565
6.4;3.1;5.4;2.3;6566
6.3;3.1;5.4;1.8;6567
7.7;3.8;6.7;2.1;6568
7.7;2.6;6.8;2.3;6569
5.9;2.2;4.8;1.5;6570
6.9;3.2;5.5;2.3;6571
5.5;2.8;4.7;2.0;6572
7.7;2.8;6.7;1.9;6573
6.2;2.7;4.7;1.8;6574
6.5;3.4;5.7;2.2;6575
6.2;2.8;4.7;2.0;6577
6.0;2.9;4.8;1.9;6578
6.4;2.7;5.7;2.3;6579
7.2;3.0;5.6;1.7;6580
7.3;2.7;6.0;2.0;6581
7.8;3.8;6.5;2.2;6582
6.4;2.8;5.5;2.2;6583
6.3;2.8;4.9;1.6;6584
6.0;2.6;5.5;1.4;6585
7.5;3.0;6.0;2.3;6586
6.3;3.4;5.4;2.5;6587
6.4;2.9;5.5;1.9;6588
5.9;2.8;4.6;1.8;6589
6.8;3.1;5.3;2.2;6590
6.7;3.0;5.6;2.5;6591
6.9;3.2;5.1;2.5;6592
5.7;2.6;5.0;1.9;6593
6.8;3.0;5.8;2.4;6594
6.7;3.1;5.7;2.5;6595
6.6;2.9;5.2;2.2;6596
6.2;2.5;5.0;2.0;6597
6.4;3.0;5.1;2.1;6598
5.8;3.0;5.1;2.0;6600
5.0;3.5;1.4;0.3;6601
4.8;2.9;1.4;0.3;6602
4.7;3.2;1.2;0.2;6603
4.5;3.0;1.4;0.2;6604
5.0;3.4;1.3;0.2;6605
5.2;4.0;1.7;0.4;6606
4.5;3.4;1.4;0.2;6607
5.0;3.4;1.3;0.3;6608
4.3;2.7;1.4;0.3;6609
4.7;3.0;1.4;0.1;6610
5.3;3.6;1.6;0.3;6611
4.7;3.3;1.4;0.1;6612
4.7;2.8;1.4;0.1;6613
4.3;2.9;1.1;0.1;6614
5.8;3.9;1.3;0.2;6615
5.6;4.3;1.3;0.3;6616
5.5;3.9;1.1;0.6;6617
5.1;3.4;1.5;0.4;6618
5.7;3.8;1.6;0.2;6619
5.2;3.7;1.5;0.4;6620
5.4;3.3;1.7;0.2;6621
4.9;3.6;1.5;0.6;6622
4.6;3.6;1.0;0.2;6623
5.1;3.2;1.7;0.5;6624
4.7;3.3;1.8;0.3;6625
5.0;2.9;1.5;0.3;6626
5.0;3.4;1.6;0.5;6627
5.2;3.5;1.5;0.1;6628
5.0;3.3;1.4;0.1;6629
4.6;3.0;1.5;0.2;6630
4.7;3.1;1.6;0.2;6631
5.2;3.3;1.5;0.4;6632
5.0;3.9;1.5;0.3;6633
5.4;4.1;1.2;0.3;6634
4.7;3.1;1.5;0.2;6635
4.8;3.1;1.1;0.2;6636
4.9;3.0;1.3;0.2;6638
4.3;3.0;1.2;0.4;6639
5.1;3.4;1.6;0.3;6640
4.9;3.4;1.2;0.3;6641
4.4;2.3;1.2;0.4;6642
4.2;3.1;1.2;0.4;6643
4.9;3.4;1.5;0.7;6644
5.0;3.7;1.8;0.3;6645
4.6;3.1;1.4;0.3;6646
5.3;3.7;1.6;0.2;6649
5.0;3.2;1.4;0.2;6650
4.8;2.3;3.3;1.0;6658
5.0;1.9;3.4;1.0;6661
6.2;2.1;4.4;1.6;6669
6.4;2.8;4.2;1.3;6675
6.7;3.0;4.2;1.4;6676
6.7;3.0;4.6;1.6;6687
6.1;3.2;6.0;2.5;6701
5.8;2.6;5.1;1.8;6702
6.9;2.9;5.7;2.1;6703
6.3;2.9;5.5;1.9;6704
6.5;3.0;5.8;2.1;6705
4.8;2.6;4.5;1.7;6707
7.3;2.9;6.2;1.8;6708
6.7;2.5;5.6;1.8;6709
7.1;3.5;6.1;2.6;6710
6.3;2.6;5.3;2.1;6712
6.9;3.0;5.4;2.1;6713
5.6;2.4;4.9;2.0;6714
5.8;2.7;5.1;2.4;6715
6.3;3.2;5.3;2.4;6716
7.8;3.8;6.8;2.4;6718
7.7;2.5;6.8;2.3;6719
6.0;2.1;5.0;1.6;6720
6.9;3.2;5.6;2.3;6721
5.6;2.8;4.9;2.0;6722
6.2;2.7;4.9;1.9;6724
6.7;3.1;5.8;2.1;6725
6.1;3.0;5.0;1.8;6728
6.3;2.7;5.5;2.2;6729
7.1;3.0;5.9;1.7;6730
7.2;2.9;6.0;2.0;6731
7.9;3.9;6.4;2.2;6732
6.3;2.8;5.6;2.3;6733
6.2;2.8;4.9;1.7;6734
6.1;2.6;5.7;1.6;6735
7.7;2.9;5.9;2.3;6736
6.3;3.4;5.5;2.4;6737
6.2;3.0;5.6;1.8;6738
6.9;3.1;5.4;2.3;6740
6.7;3.1;5.1;2.3;6742
5.7;2.6;5.1;1.9;6743
6.6;3.2;5.7;2.4;6744
6.7;3.1;5.3;2.4;6746
6.2;2.4;4.9;2.1;6747
6.4;2.9;5.2;2.0;6748
6.2;3.5;5.3;2.2;6749
5.9;3.0;5.1;1.9;6750
4.9;3.4;1.4;0.3;6751
5.0;3.0;1.2;0.3;6752
4.6;3.2;1.4;0.1;6753
4.5;3.1;1.5;0.2;6754
4.5;3.4;1.3;0.3;6757
5.1;3.3;1.3;0.2;6758
4.4;2.8;1.4;0.2;6759
4.8;3.1;1.5;0.2;6760
5.3;3.7;1.4;0.3;6761
4.8;3.3;1.4;0.3;6762
4.6;2.9;1.2;0.1;6763
4.2;2.9;1.1;0.2;6764
5.8;3.8;1.3;0.2;6765
5.7;4.3;1.5;0.4;6766
5.3;3.9;1.3;0.5;6767
5.1;3.5;1.4;0.4;6768
5.8;3.9;1.7;0.4;6769
5.0;3.7;1.4;0.3;6770
5.3;3.5;1.7;0.3;6771
5.2;3.6;1.4;0.4;6772
4.5;3.7;0.9;0.3;6773
5.1;3.3;1.8;0.5;6774
4.6;3.2;1.8;0.3;6775
5.0;3.0;1.4;0.3;6776
5.0;3.3;1.7;0.5;6777
5.3;3.4;1.3;0.2;6778
5.2;3.4;1.3;0.2;6779
4.7;3.1;1.6;0.2;6780
4.7;3.0;1.4;0.1;6781
5.2;3.5;1.5;0.5;6782
5.2;4.0;1.5;0.2;6783
5.4;4.3;1.5;0.4;6784
4.9;3.2;1.5;0.2;6785
5.6;3.4;1.1;0.3;6787
4.9;3.1;1.4;0.1;6788
4.4;2.9;1.1;0.3;6789
5.0;3.4;1.5;0.3;6790
4.9;3.5;1.3;0.4;6791
4.5;2.3;1.2;0.4;6792
