examiner;id;species
Andrej;6492;Iris-setosa
Ahmad;6493;Iris-setosa
Matteo;6494;Iris-setosa
Sobhan;6495;Iris-setosa
Andrej;6496;Iris-setosa
Ahmad;6497;Iris-setosa
Matteo;6498;Iris-setosa
Sobhan;6499;Iris-setosa
Andrej;6500;Iris-setosa
Sobhan;6503;Iris-versicolor
Andrej;6512;Iris-versicolor
Andrej;6524;Iris-versicolor
Ahmad;6533;Iris-versicolor
Sobhan;6539;Iris-versicolor
Sobhan;6551;Iris-virginica
Andrej;6552;Iris-virginica
Ahmad;6553;Iris-virginica
Matteo;6554;Iris-virginica
Sobhan;6555;Iris-virginica
Andrej;6556;Iris-virginica
Ahmad;6557;Iris-virginica
Matteo;6558;Iris-virginica
Sobhan;6559;Iris-virginica
Ahmad;6561;Iris-virginica
Matteo;6562;Iris-virginica
Sobhan;6563;Iris-virginica
Andrej;6564;Iris-virginica
Ahmad;6565;Iris-virginica
Matteo;6566;Iris-virginica
Sobhan;6567;Iris-virginica
Andrej;6568;Iris-virginica
Ahmad;6569;Iris-virginica
Matteo;6570;Iris-virginica
Sobhan;6571;Iris-virginica
Andrej;6572;Iris-virginica
Ahmad;6573;Iris-virginica
Matteo;6574;Iris-virginica
Sobhan;6575;Iris-virginica
Ahmad;6577;Iris-virginica
Matteo;6578;Iris-virginica
Sobhan;6579;Iris-virginica
Andrej;6580;Iris-virginica
Ahmad;6581;Iris-virginica
Matteo;6582;Iris-virginica
Sobhan;6583;Iris-virginica
Andrej;6584;Iris-virginica
Ahmad;6585;Iris-virginica
Matteo;6586;Iris-virginica
Sobhan;6587;Iris-virginica
Andrej;6588;Iris-virginica
Ahmad;6589;Iris-virginica
Matteo;6590;Iris-virginica
Sobhan;6591;Iris-virginica
Andrej;6592;Iris-virginica
Ahmad;6593;Iris-virginica
Matteo;6594;Iris-virginica
Sobhan;6595;Iris-virginica
Andrej;6596;Iris-virginica
Ahmad;6597;Iris-virginica
Matteo;6598;Iris-virginica
Andrej;6600;Iris-virginica
Sobhan;6601;Iris-setosa
Andrej;6602;Iris-setosa
Ahmad;6603;Iris-setosa
Matteo;6604;Iris-setosa
Sobhan;6605;Iris-setosa
Andrej;6606;Iris-setosa
Ahmad;6607;Iris-setosa
Matteo;6608;Iris-setosa
Sobhan;6609;Iris-setosa
Andrej;6610;Iris-setosa
Ahmad;6611;Iris-setosa
Matteo;6612;Iris-setosa
Sobhan;6613;Iris-setosa
Andrej;6614;Iris-setosa
Ahmad;6615;Iris-setosa
Matteo;6616;Iris-setosa
Sobhan;6617;Iris-setosa
Andrej;6618;Iris-setosa
Ahmad;6619;Iris-setosa
Matteo;6620;Iris-setosa
Sobhan;6621;Iris-setosa
Andrej;6622;Iris-setosa
Ahmad;6623;Iris-setosa
Matteo;6624;Iris-setosa
Sobhan;6625;Iris-setosa
Andrej;6626;Iris-setosa
Ahmad;6627;Iris-setosa
Matteo;6628;Iris-setosa
Sobhan;6629;Iris-setosa
Andrej;6630;Iris-setosa
Ahmad;6631;Iris-setosa
Matteo;6632;Iris-setosa
Sobhan;6633;Iris-setosa
Andrej;6634;Iris-setosa
Ahmad;6635;Iris-setosa
Matteo;6636;Iris-setosa
Andrej;6638;Iris-setosa
Ahmad;6639;Iris-setosa
Matteo;6640;Iris-setosa
Sobhan;6641;Iris-setosa
Andrej;6642;Iris-setosa
Ahmad;6643;Iris-setosa
Matteo;6644;Iris-setosa
Sobhan;6645;Iris-setosa
Andrej;6646;Iris-setosa
Sobhan;6649;Iris-setosa
Andrej;6650;Iris-setosa
Andrej;6658;Iris-versicolor
Sobhan;6661;Iris-versicolor
Sobhan;6669;Iris-versicolor
Ahmad;6675;Iris-versicolor
Matteo;6676;Iris-versicolor
Ahmad;6687;Iris-versicolor
Sobhan;6701;Iris-virginica
Andrej;6702;Iris-virginica
Ahmad;6703;Iris-virginica
Matteo;6704;Iris-virginica
Sobhan;6705;Iris-virginica
Ahmad;6707;Iris-virginica
Matteo;6708;Iris-virginica
Sobhan;6709;Iris-virginica
Andrej;6710;Iris-virginica
Matteo;6712;Iris-virginica
Sobhan;6713;Iris-virginica
Andrej;6714;Iris-virginica
Ahmad;6715;Iris-virginica
Matteo;6716;Iris-virginica
Andrej;6718;Iris-virginica
Ahmad;6719;Iris-virginica
Matteo;6720;Iris-virginica
Sobhan;6721;Iris-virginica
Andrej;6722;Iris-virginica
Matteo;6724;Iris-virginica
Sobhan;6725;Iris-virginica
Matteo;6728;Iris-virginica
Sobhan;6729;Iris-virginica
Andrej;6730;Iris-virginica
Ahmad;6731;Iris-virginica
Matteo;6732;Iris-virginica
Sobhan;6733;Iris-virginica
Andrej;6734;Iris-virginica
Ahmad;6735;Iris-virginica
Matteo;6736;Iris-virginica
Sobhan;6737;Iris-virginica
Andrej;6738;Iris-virginica
Matteo;6740;Iris-virginica
Andrej;6742;Iris-virginica
Ahmad;6743;Iris-virginica
Matteo;6744;Iris-virginica
Andrej;6746;Iris-virginica
Ahmad;6747;Iris-virginica
Matteo;6748;Iris-virginica
Sobhan;6749;Iris-virginica
Andrej;6750;Iris-virginica
Sobhan;6751;Iris-setosa
Andrej;6752;Iris-setosa
Ahmad;6753;Iris-setosa
Matteo;6754;Iris-setosa
Ahmad;6757;Iris-setosa
Matteo;6758;Iris-setosa
Sobhan;6759;Iris-setosa
Andrej;6760;Iris-setosa
Ahmad;6761;Iris-setosa
Matteo;6762;Iris-setosa
Sobhan;6763;Iris-setosa
Andrej;6764;Iris-setosa
Ahmad;6765;Iris-setosa
Matteo;6766;Iris-setosa
Sobhan;6767;Iris-setosa
Andrej;6768;Iris-setosa
Ahmad;6769;Iris-setosa
Matteo;6770;Iris-setosa
Sobhan;6771;Iris-setosa
Andrej;6772;Iris-setosa
Ahmad;6773;Iris-setosa
Matteo;6774;Iris-setosa
Sobhan;6775;Iris-setosa
Andrej;6776;Iris-setosa
Ahmad;6777;Iris-setosa
Matteo;6778;Iris-setosa
Sobhan;6779;Iris-setosa
Andrej;6780;Iris-setosa
Ahmad;6781;Iris-setosa
Matteo;6782;Iris-setosa
Sobhan;6783;Iris-setosa
Andrej;6784;Iris-setosa
Ahmad;6785;Iris-setosa
Sobhan;6787;Iris-setosa
Andrej;6788;Iris-setosa
Ahmad;6789;Iris-setosa
Matteo;6790;Iris-setosa
Sobhan;6791;Iris-setosa
Andrej;6792;Iris-setosa
Ahmad;6793;Iris-setosa
Matteo;6794;Iris-setosa
Sobhan;6795;Iris-setosa
Andrej;6796;Iris-setosa
Matteo;6798;Iris-setosa
Sobhan;6799;Iris-setosa
Andrej;6800;Iris-setosa
Ahmad;6809;Iris-versicolor
Sobhan;6811;Iris-versicolor
Andrej;6820;Iris-versicolor
Matteo;6822;Iris-versicolor
Sobhan;6823;Iris-versicolor
Sobhan;6839;Iris-versicolor
Sobhan;6851;Iris-virginica
Ahmad;6853;Iris-virginica
Matteo;6854;Iris-virginica
Sobhan;6855;Iris-virginica
Andrej;6856;Iris-virginica
Ahmad;6857;Iris-virginica
Matteo;6858;Iris-virginica
Sobhan;6859;Iris-virginica
Andrej;6860;Iris-virginica
Ahmad;6861;Iris-virginica
Matteo;6862;Iris-virginica
Sobhan;6863;Iris-virginica
Andrej;6864;Iris-virginica
Ahmad;6865;Iris-virginica
Matteo;6866;Iris-virginica
Sobhan;6867;Iris-virginica
Andrej;6868;Iris-virginica
Ahmad;6869;Iris-virginica
Matteo;6870;Iris-virginica
Sobhan;6871;Iris-virginica
Andrej;6872;Iris-virginica
Ahmad;6873;Iris-virginica
Matteo;6874;Iris-virginica
Sobhan;6875;Iris-virginica
Andrej;6876;Iris-virginica
Ahmad;6877;Iris-virginica
Matteo;6878;Iris-virginica
Sobhan;6879;Iris-virginica
Andrej;6880;Iris-virginica
Ahmad;6881;Iris-virginica
Matteo;6882;Iris-virginica
Sobhan;6883;Iris-virginica
Andrej;6884;Iris-virginica
Ahmad;6885;Iris-virginica
Matteo;6886;Iris-virginica
Sobhan;6887;Iris-virginica
Andrej;6888;Iris-virginica
Ahmad;6889;Iris-virginica
Matteo;6890;Iris-virginica
Sobhan;6891;Iris-virginica
Ahmad;6893;Iris-virginica
Matteo;6894;Iris-virginica
Sobhan;6895;Iris-virginica
Andrej;6896;Iris-virginica
Ahmad;6897;Iris-virginica
Sobhan;6899;Iris-virginica
Andrej;6900;Iris-virginica
Sobhan;6901;Iris-setosa
Andrej;6902;Iris-setosa
Ahmad;6903;Iris-setosa
Matteo;6904;Iris-setosa
Sobhan;6905;Iris-setosa
Andrej;6906;Iris-setosa
Ahmad;6907;Iris-setosa
Matteo;6908;Iris-setosa
Sobhan;6909;Iris-setosa
Andrej;6910;Iris-setosa
Ahmad;6911;Iris-setosa
Matteo;6912;Iris-setosa
Sobhan;6913;Iris-setosa
Andrej;6914;Iris-setosa
Ahmad;6915;Iris-setosa
Matteo;6916;Iris-setosa
Sobhan;6917;Iris-setosa
Andrej;6918;Iris-setosa
Ahmad;6919;Iris-setosa
Matteo;6920;Iris-setosa
Sobhan;6921;Iris-setosa
Andrej;6922;Iris-setosa
Ahmad;6923;Iris-setosa
Matteo;6924;Iris-setosa
Sobhan;6925;Iris-setosa
Ahmad;6927;Iris-setosa
Matteo;6928;Iris-setosa
Sobhan;6929;Iris-setosa
Andrej;6930;Iris-setosa
Ahmad;6931;Iris-setosa
Matteo;6932;Iris-setosa
Sobhan;6933;Iris-setosa
Andrej;6934;Iris-setosa
Ahmad;6935;Iris-setosa
Matteo;6936;Iris-setosa
Sobhan;6937;Iris-setosa
Andrej;6938;Iris-setosa
Ahmad;6939;Iris-setosa
Matteo;6940;Iris-setosa
Ahmad;6943;Iris-setosa
Sobhan;6945;Iris-setosa
Andrej;6946;Iris-setosa
Ahmad;6947;Iris-setosa
Matteo;6948;Iris-setosa
Sobhan;6949;Iris-setosa
Andrej;6950;Iris-setosa
Andrej;6954;Iris-versicolor
Ahmad;6959;Iris-versicolor
Ahmad;6963;Iris-versicolor
Sobhan;6965;Iris-versicolor
Matteo;6968;Iris-versicolor
Matteo;6972;Iris-versicolor
Sobhan;6977;Iris-versicolor
Ahmad;6983;Iris-versicolor
Ahmad;6995;Iris-versicolor
Sobhan;7001;Iris-virginica
Andrej;7002;Iris-virginica
Ahmad;7003;Iris-virginica
Sobhan;7005;Iris-virginica
Andrej;7006;Iris-virginica
Ahmad;7007;Iris-virginica
Matteo;7008;Iris-virginica
Andrej;7010;Iris-virginica
Ahmad;7011;Iris-virginica
Matteo;7012;Iris-virginica
Sobhan;7013;Iris-virginica
Andrej;7014;Iris-virginica
Matteo;7016;Iris-virginica
Sobhan;7017;Iris-virginica
Andrej;7018;Iris-virginica
Ahmad;7019;Iris-virginica
Matteo;7020;Iris-virginica
Andrej;7022;Iris-virginica
Ahmad;7023;Iris-virginica
Matteo;7024;Iris-virginica
Sobhan;7025;Iris-virginica
Andrej;7026;Iris-virginica
Ahmad;7027;Iris-virginica
Matteo;7028;Iris-virginica
Sobhan;7029;Iris-virginica
Ahmad;7031;Iris-virginica
Matteo;7032;Iris-virginica
Sobhan;7033;Iris-virginica
Andrej;7034;Iris-virginica
Ahmad;7035;Iris-virginica
Matteo;7036;Iris-virginica
Sobhan;7037;Iris-virginica
Andrej;7038;Iris-virginica
Ahmad;7039;Iris-virginica
Matteo;7040;Iris-virginica
Sobhan;7041;Iris-virginica
Andrej;7042;Iris-virginica
Ahmad;7043;Iris-virginica
Matteo;7044;Iris-virginica
Sobhan;7045;Iris-virginica
Andrej;7046;Iris-virginica
Ahmad;7047;Iris-virginica
Matteo;7048;Iris-virginica
Sobhan;7049;Iris-virginica
Andrej;7050;Iris-virginica
Sobhan;7051;Iris-setosa
Andrej;7052;Iris-setosa
Ahmad;7053;Iris-setosa
Matteo;7054;Iris-setosa
Sobhan;7055;Iris-setosa
Andrej;7056;Iris-setosa
Ahmad;7057;Iris-setosa
Matteo;7058;Iris-setosa
Sobhan;7059;Iris-setosa
Andrej;7060;Iris-setosa
Ahmad;7061;Iris-setosa
Matteo;7062;Iris-setosa
Sobhan;7063;Iris-setosa
Andrej;7064;Iris-setosa
Ahmad;7065;Iris-setosa
Matteo;7066;Iris-setosa
Sobhan;7067;Iris-setosa
Andrej;7068;Iris-setosa
Matteo;7070;Iris-setosa
Sobhan;7071;Iris-setosa
Andrej;7072;Iris-setosa
Ahmad;7073;Iris-setosa
Matteo;7074;Iris-setosa
Andrej;7076;Iris-setosa
Matteo;7078;Iris-setosa
Andrej;7080;Iris-setosa
Ahmad;7081;Iris-setosa
Matteo;7082;Iris-setosa
Sobhan;7083;Iris-setosa
Andrej;7084;Iris-setosa
Ahmad;7085;Iris-setosa
Matteo;7086;Iris-setosa
Andrej;7088;Iris-setosa
Ahmad;7089;Iris-setosa
Matteo;7090;Iris-setosa
Sobhan;7091;Iris-setosa
Andrej;7092;Iris-setosa
Ahmad;7093;Iris-setosa
Matteo;7094;Iris-setosa
Andrej;7096;Iris-setosa
Matteo;7098;Iris-setosa
Sobhan;7099;Iris-setosa
Andrej;7100;Iris-setosa
Matteo;7102;Iris-versicolor
Matteo;7110;Iris-versicolor
Andrej;7112;Iris-versicolor
Ahmad;7113;Iris-versicolor
Andrej;7116;Iris-versicolor
Matteo;7126;Iris-versicolor
Sobhan;7127;Iris-versicolor
Sobhan;7151;Iris-virginica
Andrej;7152;Iris-virginica
Ahmad;7153;Iris-virginica
Matteo;7154;Iris-virginica
Andrej;7156;Iris-virginica
Ahmad;7157;Iris-virginica
Matteo;7158;Iris-virginica
Sobhan;7159;Iris-virginica
Ahmad;7161;Iris-virginica
Matteo;7162;Iris-virginica
Sobhan;7163;Iris-virginica
Andrej;7164;Iris-virginica
Ahmad;7165;Iris-virginica
Sobhan;7167;Iris-virginica
Andrej;7168;Iris-virginica
Matteo;7170;Iris-virginica
Sobhan;7171;Iris-virginica
Andrej;7172;Iris-virginica
Ahmad;7173;Iris-virginica
Matteo;7174;Iris-virginica
Andrej;7176;Iris-virginica
Ahmad;7177;Iris-virginica
Sobhan;7179;Iris-virginica
Ahmad;7181;Iris-virginica
Matteo;7182;Iris-virginica
Sobhan;7183;Iris-virginica
Andrej;7184;Iris-virginica
Ahmad;7185;Iris-virginica
Matteo;7186;Iris-virginica
Sobhan;7187;Iris-virginica
Andrej;7188;Iris-virginica
Ahmad;7189;Iris-virginica
Matteo;7190;Iris-virginica
Sobhan;7191;Iris-virginica
Andrej;7192;Iris-virginica
Ahmad;7193;Iris-virginica
Matteo;7194;Iris-virginica
Sobhan;7195;Iris-virginica
Andrej;7196;Iris-virginica
Ahmad;7197;Iris-virginica
Matteo;7198;Iris-virginica
Andrej;7200;Iris-virginica
Sobhan;7201;Iris-setosa
Andrej;7202;Iris-setosa
Ahmad;7203;Iris-setosa
Andrej;7206;Iris-setosa
Ahmad;7207;Iris-setosa
Matteo;7208;Iris-setosa
Sobhan;7209;Iris-setosa
Ahmad;7211;Iris-setosa
Matteo;7212;Iris-setosa
Sobhan;7213;Iris-setosa
Andrej;7214;Iris-setosa
Matteo;7216;Iris-setosa
Sobhan;7217;Iris-setosa
Andrej;7218;Iris-setosa
Ahmad;7219;Iris-setosa
Matteo;7220;Iris-setosa
Sobhan;7221;Iris-setosa
Andrej;7222;Iris-setosa
Matteo;7224;Iris-setosa
Sobhan;7225;Iris-setosa
Andrej;7226;Iris-setosa
Ahmad;7227;Iris-setosa
Matteo;7228;Iris-setosa
Sobhan;7229;Iris-setosa
Andrej;7230;Iris-setosa
Matteo;7232;Iris-setosa
Sobhan;7233;Iris-setosa
Andrej;7234;Iris-setosa
Ahmad;7235;Iris-setosa
Matteo;7236;Iris-setosa
Sobhan;7237;Iris-setosa
Andrej;7238;Iris-setosa
Ahmad;7239;Iris-setosa
Matteo;7240;Iris-setosa
Sobhan;7241;Iris-setosa
Andrej;7242;Iris-setosa
Ahmad;7243;Iris-setosa
Matteo;7244;Iris-setosa
Sobhan;7245;Iris-setosa
Andrej;7246;Iris-setosa
Ahmad;7247;Iris-setosa
Matteo;7248;Iris-setosa
Sobhan;7249;Iris-setosa
Andrej;7250;Iris-setosa
Matteo;7264;Iris-versicolor
Sobhan;7269;Iris-versicolor
Andrej;7274;Iris-versicolor
Matteo;7276;Iris-versicolor
Andrej;7286;Iris-versicolor
Matteo;7292;Iris-versicolor
Sobhan;7301;Iris-virginica
Andrej;7302;Iris-virginica
Ahmad;7303;Iris-virginica
Matteo;7304;Iris-virginica
Sobhan;7305;Iris-virginica
Andrej;7306;Iris-virginica
Ahmad;7307;Iris-virginica
Sobhan;7309;Iris-virginica
Andrej;7310;Iris-virginica
Ahmad;7311;Iris-virginica
Matteo;7312;Iris-virginica
Sobhan;7313;Iris-virginica
Andrej;7314;Iris-virginica
Ahmad;7315;Iris-virginica
Matteo;7316;Iris-virginica
Andrej;7318;Iris-virginica
Ahmad;7319;Iris-virginica
Matteo;7320;Iris-virginica
Sobhan;7321;Iris-virginica
Andrej;7322;Iris-virginica
Ahmad;7323;Iris-virginica
Matteo;7324;Iris-virginica
Sobhan;7325;Iris-virginica
Andrej;7326;Iris-virginica
Ahmad;7327;Iris-virginica
Sobhan;7329;Iris-virginica
Andrej;7330;Iris-virginica
Ahmad;7331;Iris-virginica
Matteo;7332;Iris-virginica
Sobhan;7333;Iris-virginica
Ahmad;7335;Iris-virginica
Matteo;7336;Iris-virginica
Sobhan;7337;Iris-virginica
Andrej;7338;Iris-virginica
Ahmad;7339;Iris-virginica
Matteo;7340;Iris-virginica
Andrej;7342;Iris-virginica
Ahmad;7343;Iris-virginica
Matteo;7344;Iris-virginica
Sobhan;7345;Iris-virginica
Andrej;7346;Iris-virginica
Ahmad;7347;Iris-virginica
Matteo;7348;Iris-virginica
Sobhan;7349;Iris-virginica
Andrej;7350;Iris-virginica
Sobhan;7351;Iris-setosa
Andrej;7352;Iris-setosa
Ahmad;7353;Iris-setosa
Matteo;7354;Iris-setosa
Sobhan;7355;Iris-setosa
Andrej;7356;Iris-setosa
Ahmad;7357;Iris-setosa
Matteo;7358;Iris-setosa
Sobhan;7359;Iris-setosa
Andrej;7360;Iris-setosa
Ahmad;7361;Iris-setosa
Matteo;7362;Iris-setosa
Sobhan;7363;Iris-setosa
Andrej;7364;Iris-setosa
Ahmad;7365;Iris-setosa
Matteo;7366;Iris-setosa
Sobhan;7367;Iris-setosa
Andrej;7368;Iris-setosa
Ahmad;7369;Iris-setosa
Matteo;7370;Iris-setosa
Sobhan;7371;Iris-setosa
Andrej;7372;Iris-setosa
Ahmad;7373;Iris-setosa
Matteo;7374;Iris-setosa
Sobhan;7375;Iris-setosa
Andrej;7376;Iris-setosa
Ahmad;7377;Iris-setosa
Matteo;7378;Iris-setosa
Sobhan;7379;Iris-setosa
Andrej;7380;Iris-setosa
Ahmad;7381;Iris-setosa
Matteo;7382;Iris-setosa
Sobhan;7383;Iris-setosa
Andrej;7384;Iris-setosa
Ahmad;7385;Iris-setosa
Matteo;7386;Iris-setosa
Sobhan;7387;Iris-setosa
Andrej;7388;Iris-setosa
Ahmad;7389;Iris-setosa
Matteo;7390;Iris-setosa
Sobhan;7391;Iris-setosa
Ahmad;7393;Iris-setosa
Matteo;7394;Iris-setosa
Sobhan;7395;Iris-setosa
Andrej;7396;Iris-setosa
Ahmad;7397;Iris-setosa
Sobhan;7399;Iris-setosa
Andrej;7400;Iris-setosa
Ahmad;7401;Iris-versicolor
Andrej;7404;Iris-versicolor
Andrej;7412;Iris-versicolor
Sobhan;7415;Iris-versicolor
Matteo;7422;Iris-versicolor
Andrej;7424;Iris-versicolor
Andrej;7428;Iris-versicolor
Ahmad;7429;Iris-versicolor
Ahmad;7433;Iris-versicolor
Andrej;7444;Iris-versicolor
Matteo;7446;Iris-versicolor
Sobhan;7451;Iris-virginica
Andrej;7452;Iris-virginica
Ahmad;7453;Iris-virginica
Matteo;7454;Iris-virginica
Sobhan;7455;Iris-virginica
Andrej;7456;Iris-virginica
Ahmad;7457;Iris-virginica
Matteo;7458;Iris-virginica
Sobhan;7459;Iris-virginica
Andrej;7460;Iris-virginica
Ahmad;7461;Iris-virginica
Matteo;7462;Iris-virginica
Sobhan;7463;Iris-virginica
Andrej;7464;Iris-virginica
Ahmad;7465;Iris-virginica
Matteo;7466;Iris-virginica
Sobhan;7467;Iris-virginica
Andrej;7468;Iris-virginica
Ahmad;7469;Iris-virginica
Matteo;7470;Iris-virginica
Sobhan;7471;Iris-virginica
Andrej;7472;Iris-virginica
Ahmad;7473;Iris-virginica
Matteo;7474;Iris-virginica
Sobhan;7475;Iris-virginica
Ahmad;7477;Iris-virginica
Matteo;7478;Iris-virginica
Andrej;7480;Iris-virginica
Ahmad;7481;Iris-virginica
Matteo;7482;Iris-virginica
Sobhan;7483;Iris-virginica
Andrej;7484;Iris-virginica
Ahmad;7485;Iris-virginica
Matteo;7486;Iris-virginica
Sobhan;7487;Iris-virginica
Andrej;7488;Iris-virginica
Matteo;7490;Iris-virginica
Ahmad;7493;Iris-virginica
Matteo;7494;Iris-virginica
Sobhan;7495;Iris-virginica
Andrej;7496;Iris-virginica
Ahmad;7497;Iris-virginica
Matteo;7498;Iris-virginica
Sobhan;7499;Iris-virginica
Sobhan;7501;Iris-setosa
Andrej;7502;Iris-setosa
Ahmad;7503;Iris-setosa
Matteo;7504;Iris-setosa
Sobhan;7505;Iris-setosa
Andrej;7506;Iris-setosa
Ahmad;7507;Iris-setosa
Matteo;7508;Iris-setosa
Sobhan;7509;Iris-setosa
Andrej;7510;Iris-setosa
Ahmad;7511;Iris-setosa
Matteo;7512;Iris-setosa
Sobhan;7513;Iris-setosa
Andrej;7514;Iris-setosa
Ahmad;7515;Iris-setosa
Matteo;7516;Iris-setosa
Sobhan;7517;Iris-setosa
Andrej;7518;Iris-setosa
Ahmad;7519;Iris-setosa
Matteo;7520;Iris-setosa
Sobhan;7521;Iris-setosa
Andrej;7522;Iris-setosa
Ahmad;7523;Iris-setosa
Matteo;7524;Iris-setosa
Sobhan;7525;Iris-setosa
Andrej;7526;Iris-setosa
Ahmad;7527;Iris-setosa
Matteo;7528;Iris-setosa
Sobhan;7529;Iris-setosa
Andrej;7530;Iris-setosa
Ahmad;7531;Iris-setosa
Matteo;7532;Iris-setosa
Sobhan;7533;Iris-setosa
Andrej;7534;Iris-setosa
Ahmad;7535;Iris-setosa
Matteo;7536;Iris-setosa
Sobhan;7537;Iris-setosa
Andrej;7538;Iris-setosa
Ahmad;7539;Iris-setosa
Matteo;7540;Iris-setosa
Sobhan;7541;Iris-setosa
Andrej;7542;Iris-setosa
Ahmad;7543;Iris-setosa
Matteo;7544;Iris-setosa
Sobhan;7545;Iris-setosa
Andrej;7546;Iris-setosa
Ahmad;7547;Iris-setosa
Matteo;7548;Iris-setosa
Sobhan;7549;Iris-setosa
Andrej;7550;Iris-setosa
Matteo;7560;Iris-versicolor
Ahmad;7567;Iris-versicolor
Matteo;7572;Iris-versicolor
Sobhan;7577;Iris-versicolor
Ahmad;7579;Iris-versicolor
Andrej;7586;Iris-versicolor
Sobhan;7589;Iris-versicolor
Sobhan;7601;Iris-virginica
Andrej;7602;Iris-virginica
Matteo;7604;Iris-virginica
Sobhan;7605;Iris-virginica
Andrej;7606;Iris-virginica
Ahmad;7607;Iris-virginica
Matteo;7608;Iris-virginica
Sobhan;7609;Iris-virginica
Andrej;7610;Iris-virginica
Ahmad;7611;Iris-virginica
Matteo;7612;Iris-virginica
Sobhan;7613;Iris-virginica
Andrej;7614;Iris-virginica
Ahmad;7615;Iris-virginica
Matteo;7616;Iris-virginica
Sobhan;7617;Iris-virginica
Andrej;7618;Iris-virginica
Ahmad;7619;Iris-virginica
Matteo;7620;Iris-virginica
Sobhan;7621;Iris-virginica
Andrej;7622;Iris-virginica
Ahmad;7623;Iris-virginica
Matteo;7624;Iris-virginica
Sobhan;7625;Iris-virginica
Andrej;7626;Iris-virginica
Ahmad;7627;Iris-virginica
Matteo;7628;Iris-virginica
Sobhan;7629;Iris-virginica
Andrej;7630;Iris-virginica
Ahmad;7631;Iris-virginica
Matteo;7632;Iris-virginica
Sobhan;7633;Iris-virginica
Andrej;7634;Iris-virginica
Ahmad;7635;Iris-virginica
Matteo;7636;Iris-virginica
Sobhan;7637;Iris-virginica
Andrej;7638;Iris-virginica
Matteo;7640;Iris-virginica
Sobhan;7641;Iris-virginica
Andrej;7642;Iris-virginica
Ahmad;7643;Iris-virginica
Sobhan;7645;Iris-virginica
Andrej;7646;Iris-virginica
Ahmad;7647;Iris-virginica
Matteo;7648;Iris-virginica
Sobhan;7649;Iris-virginica
Sobhan;7651;Iris-setosa
Andrej;7652;Iris-setosa
Sobhan;7655;Iris-setosa
Andrej;7656;Iris-setosa
Ahmad;7657;Iris-setosa
Matteo;7658;Iris-setosa
Sobhan;7659;Iris-setosa
Andrej;7660;Iris-setosa
Matteo;7662;Iris-setosa
Andrej;7664;Iris-setosa
Ahmad;7665;Iris-setosa
Matteo;7666;Iris-setosa
Sobhan;7667;Iris-setosa
Andrej;7668;Iris-setosa
Ahmad;7669;Iris-setosa
Matteo;7670;Iris-setosa
Sobhan;7671;Iris-setosa
Andrej;7672;Iris-setosa
Ahmad;7673;Iris-setosa
Sobhan;7675;Iris-setosa
Andrej;7676;Iris-setosa
Ahmad;7677;Iris-setosa
Matteo;7678;Iris-setosa
Sobhan;7679;Iris-setosa
Andrej;7680;Iris-setosa
Ahmad;7681;Iris-setosa
Matteo;7682;Iris-setosa
Andrej;7684;Iris-setosa
Ahmad;7685;Iris-setosa
Matteo;7686;Iris-setosa
Sobhan;7687;Iris-setosa
Ahmad;7689;Iris-setosa
Matteo;7690;Iris-setosa
Andrej;7692;Iris-setosa
Ahmad;7693;Iris-setosa
Matteo;7694;Iris-setosa
Sobhan;7695;Iris-setosa
Andrej;7696;Iris-setosa
Ahmad;7697;Iris-setosa
Sobhan;7699;Iris-setosa
Andrej;7700;Iris-setosa
Matteo;7710;Iris-versicolor
Ahmad;7713;Iris-versicolor
Andrej;7720;Iris-versicolor
Sobhan;7727;Iris-versicolor
Matteo;7730;Iris-versicolor
Ahmad;7733;Iris-versicolor
Andrej;7736;Iris-versicolor
Andrej;7740;Iris-versicolor
Matteo;7750;Iris-versicolor
Ahmad;7753;Iris-virginica
Sobhan;7755;Iris-virginica
Andrej;7756;Iris-virginica
Ahmad;7757;Iris-virginica
Matteo;7758;Iris-virginica
Sobhan;7759;Iris-virginica
Andrej;7760;Iris-virginica
Ahmad;7761;Iris-virginica
Matteo;7762;Iris-virginica
Sobhan;7763;Iris-virginica
Andrej;7764;Iris-virginica
Ahmad;7765;Iris-virginica
Matteo;7766;Iris-virginica
Sobhan;7767;Iris-virginica
Andrej;7768;Iris-virginica
Ahmad;7769;Iris-virginica
Matteo;7770;Iris-virginica
Sobhan;7771;Iris-virginica
Andrej;7772;Iris-virginica
Ahmad;7773;Iris-virginica
Sobhan;7775;Iris-virginica
Andrej;7776;Iris-virginica
Ahmad;7777;Iris-virginica
Matteo;7778;Iris-virginica
Sobhan;7779;Iris-virginica
Andrej;7780;Iris-virginica
Ahmad;7781;Iris-virginica
Matteo;7782;Iris-virginica
Andrej;7784;Iris-virginica
Ahmad;7785;Iris-virginica
Matteo;7786;Iris-virginica
Sobhan;7787;Iris-virginica
Andrej;7788;Iris-virginica
Ahmad;7789;Iris-virginica
Andrej;7792;Iris-virginica
Ahmad;7793;Iris-virginica
Matteo;7794;Iris-virginica
Sobhan;7795;Iris-virginica
Andrej;7796;Iris-virginica
Matteo;7798;Iris-virginica
Sobhan;7799;Iris-virginica
Andrej;7800;Iris-virginica
Sobhan;7801;Iris-setosa
Andrej;7802;Iris-setosa
Ahmad;7803;Iris-setosa
Matteo;7804;Iris-setosa
Sobhan;7805;Iris-setosa
